BBBY,20110624,37100230,90,56.29,Z,,G,
FRED,20110624,37100230,90,14,Q,,G,
CASY,20110624,37100230,90,44.16,B,,G,
PTRY,20110624,37100230,90,17.68,Q,,G,
WINN,20110624,37100230,100,8.28,Q,,G,
JOSB,20110624,37100230,90,47.76,K,,G,
WINN,20110624,37100230,90,8.28,Q,,G,
PLCE,20110624,37100230,90,44.77,Z,,G,
URBN,20110624,37100230,90,28.46,P,,G,
URBN,20110624,37100230,90,28.46,P,,G,
PLCE,20110624,37100230,90,44.77,Z,,G,
URBN,20110624,37100230,90,28.45,Z,,G,
SFLY,20110624,37100230,90,52.18,P,,G,
RCII,20110624,37100230,90,28.1,Q,,G,
SHOO,20110624,37100230,90,35.38,Q,,G,
MNRO,20110624,37100230,90,33.4,Q,,G,
WTSLA,20110624,37100233,90,4.39,P,,G,
SBUX,20110624,37100233,100,37.25,D,Q,G,
WTSLA,20110624,37100233,100,4.39,P,,G,
WTSLA,20110624,37100233,90,4.39,P,,G,
PSMT,20110624,37100233,90,46.97,Q,,G,
HIBB,20110624,37100233,90,39.285,Q,,G,
WFM,20110624,37100233,90,90.24,Q,,G,
PETM,20110624,37100233,90,44.3,Q,,G,
JOSB,20110624,37100233,90,47.7,K,,G,
SHLD,20110624,37100233,90,70.7,Z,,G,
ZUMZ,20110624,37100233,90,23.98,Q,,G,
NILE,20110624,37100233,90,43.4,Y,,G,
MNRO,20110624,37100233,90,33.4,Q,,G,
ORLY,20110624,37100233,111,64,Q,,G,
RUE,20110624,37100233,90,30.45,Q,,G,
ORLY,20110624,37100233,90,64,Q,,G,
BBBY,20110624,37100233,90,56.29,Q,,G,
URBN,20110624,37100233,90,28.45,Z,,G,
BBBY,20110624,37100233,90,56.28,Q,,G,
BBBY,20110624,37100233,90,56.29,Q,,G,
RCII,20110624,37100233,90,28.09,Z,,G,
PETM,20110624,37100237,90,44.31,B,,G,
ORLY,20110624,37100237,90,64,Q,,G,
ORLY,20110624,37100237,90,64,Q,,G,
ORLY,20110624,37100237,90,64,Q,,G,
ORLY,20110624,37100237,90,64,Q,,G,
ASNA,20110624,37100237,90,32.71,X,,G,
ASNA,20110624,37100237,90,32.71,J,,G,
ASNA,20110624,37100237,90,32.72,J,,G,
PLCE,20110624,37100237,90,44.77,Z,,G,
SPLS,20110624,37100237,90,15.13,J,,G,
BBBY,20110624,37100237,90,56.28,Q,,G,
WTSLA,20110624,37100240,90,4.39,K,,G,
WTSLA,20110624,37100240,90,4.38,J,,G,
WTSLA,20110624,37100240,100,4.39,K,,G,
WTSLA,20110624,37100240,100,4.39,K,,G,
HSNI,20110624,37100240,90,30.86,Q,,G,
WTSLA,20110624,37100240,90,4.39,K,,G,
CHRS,20110624,37100240,100,3.94,Q,,G,
CHRS,20110624,37100240,90,3.94,Q,,G,
PLCE,20110624,37100240,90,44.77,Q,,G,
TFM,20110624,37100240,90,38.44,B,,G,
SPLS,20110624,37100240,90,15.13,Z,,G,
CHRS,20110624,37100240,90,3.94,Q,,G,
PLCE,20110624,37100240,90,44.77,Z,,G,
WINN,20110624,37100240,90,8.28,K,,G,
WINN,20110624,37100240,90,8.28,K,,G,
WINN,20110624,37100240,90,8.28,K,,G,
PLCE,20110624,37100240,90,44.77,Z,,G,
TSCO,20110624,37100240,90,65.27,Q,,G,
CLDX,20110624,37100240,90,3.24,Z,,G,
RUE,20110624,37100240,90,30.44,Q,,G,
FINL,20110624,37100240,90,22.67,Z,,G,
ORLY,20110624,37100240,90,64,K,,G,
FRED,20110624,37100240,90,14,Q,,G,
COST,20110624,37100240,900,79.78,Q,,G,
COST,20110624,37100240,90,79.78,Q,,G,
EXPE,20110624,37100240,90,27.69,Q,,G,
COST,20110624,37100240,1400,79.78,Q,,G,
WINN,20110624,37100243,90,8.27,Q,,G,
SFLY,20110624,37100243,90,52.18,Q,,G,
SPLS,20110624,37100243,90,15.13,Z,,G,
HSNI,20110624,37100243,90,30.91,P,,G,
CA,20110624,37100243,90,21.77,P,,G,
CREE,20110624,37100243,90,33.62,P,,G,
FSLR,20110624,37100243,90,119.92,P,,G,
ORLY,20110624,37100243,90,64,Q,,G,
FINL,20110624,37100243,90,22.67,Z,,G,
COST,20110624,37100243,90,79.79,D,Q,G,
DLTR,20110624,37100243,90,65.44,P,,G,
HURN,20110624,37100243,90,29.97,Z,,G,
COST,20110624,37100243,90,79.77,Z,,G,
CA,20110624,37100243,90,21.77,P,,G,
CHRS,20110624,37100243,100,3.94,Q,,G,
PLCE,20110624,37100243,90,44.77,Z,,G,
PLCE,20110624,37100243,100,44.77,Z,,G,
ORLY,20110624,37100243,90,64,Q,,G,
HSNI,20110624,37100243,90,30.91,P,,G,
CREE,20110624,37100243,90,33.62,P,,G,
WTSLA,20110624,37100247,90,4.39,K,,G,
WTSLA,20110624,37100247,90,4.38,J,,G,
CREE,20110624,37100247,90,33.62,P,,G,
DLTR,20110624,37100247,90,65.43,P,,G,
RCII,20110624,37100247,90,28.09,Q,,G,
ULTA,20110624,37100247,175,61.14,Q,,G,
JOYG,20110624,37100247,103,84.99,P,,G,
ULTA,20110624,37100250,90,61.14,Q,,G,
WINN,20110624,37100250,90,8.27,J,,G,
ASNA,20110624,37100250,90,32.71,Q,,G,
WTSLA,20110624,37100250,90,4.39,K,,G,
SBUX,20110624,37100250,90,37.25,D,Q,G,
COST,20110624,37100250,90,79.78,Y,,G,
BBBY,20110624,37100253,90,56.29,P,,G,
AINV,20110624,37100253,90,9.66,Q,,G,
CLDX,20110624,37100253,90,3.24,Q,,G,
CLDX,20110624,37100253,90,3.24,Q,,G,
BBBY,20110624,37100253,90,56.29,P,,G,
LINTA,20110624,37100257,90,16.02,P,,G,
